usuario_id,valor,data
40731,81.76,2024-09-10
11896,40.74,2024-09-30
36673,51.56,2024-10-30
38361,146.59,2024-09-16
48457,42.6,2024-03-29
1241,115.14,2024-07-25
24365,120.63,2024-12-27
15069,32.56,2024-10-24
35479,145.67,2024-10-26
26802,15.78,2024-05-18
48818,79.06,2024-01-31
32900,28.01,2024-01-20
5607,66.44,2024-09-09
31426,135.9,2024-09-25
134,131.58,2024-04-21
8019,18.08,2024-05-11
19573,42.79,2024-09-04
6355,13.99,2024-10-16
5161,68.63,2024-05-24
42740,126.63,2024-06-07
39766,114.73,2024-07-25
16289,17.56,2024-10-16
49044,134.67,2024-01-19
26361,16.44,2024-10-02
4260,61.9,2024-09-03
30093,33.9,2024-07-24
42260,142.18,2024-02-16
38794,38.41,2024-11-02
46637,47.75,2024-05-26
44279,52.7,2024-08-13
49845,46.69,2024-06-09
21818,135.55,2024-08-13
35121,98.37,2024-04-16
9300,15.86,2024-01-25
14269,97.52,2024-08-07
49710,125.98,2024-06-15
39445,93.82,2024-08-27
47662,15.68,2024-11-09
3667,17.27,2024-01-20
7415,20.39,2024-11-16
34168,68.22,2024-06-16
8498,88.86,2024-06-08
7640,143.58,2024-11-17
1433,145.75,2024-04-14
41229,74.15,2024-08-19
1652,107.09,2024-02-25
4571,121.94,2024-06-25
9382,73.07,2024-11-14
34373,29.11,2024-07-18
22083,94.1,2024-05-27
8986,37.05,2024-10-06
13096,54.31,2024-08-20
43363,97.76,2024-06-25
9533,61.77,2024-11-22
46433,118.32,2024-08-18
37893,137.33,2024-07-31
20950,140.57,2024-02-10
8441,131.28,2024-06-03
29788,109.06,2024-08-02
21451,42.69,2024-01-14
36511,146.0,2024-07-11
1090,43.29,2024-02-02
15243,120.09,2024-08-10
21375,132.49,2024-05-22
30045,107.52,2024-02-27
13050,50.03,2024-01-30
393,134.01,2024-04-25
46218,32.32,2024-02-24
1849,142.64,2024-09-11
28763,31.1,2024-01-24
26929,28.16,2024-08-05
4732,146.99,2024-01-16
17225,79.62,2024-09-01
32387,134.1,2024-11-19
17921,84.13,2024-02-21
29912,86.98,2024-09-05
39003,31.4,2024-05-18
8106,119.18,2024-04-01
47154,59.7,2024-10-28
5371,71.73,2024-11-19
9609,39.08,2024-11-20
24400,94.51,2024-09-14
2352,74.83,2024-06-30
39198,132.44,2024-04-18
44209,116.96,2024-12-27
42073,122.6,2024-01-31
15798,112.59,2024-12-16
22913,56.45,2024-03-18
6626,110.29,2024-09-26
27545,34.05,2024-01-14
1645,27.55,2024-10-18
1710,136.01,2024-10-22
42360,60.55,2024-08-31
24996,76.72,2024-03-17
37785,145.46,2024-05-04
11771,140.37,2024-01-03
2637,17.71,2024-03-09
38455,68.01,2024-03-23
14537,108.21,2024-07-06
48407,74.65,2024-09-02
35805,90.93,2024-08-12
22741,55.44,2024-07-22
44535,26.54,2024-12-28
48062,131.31,2024-06-07
39404,95.97,2024-09-17
35707,102.29,2024-11-20
32432,50.2,2024-09-02
46818,74.65,2024-02-29
26787,12.51,2024-03-01
4237,107.85,2024-03-15
7322,34.58,2024-04-28
44223,49.91,2024-09-06
14772,83.77,2024-10-03
45773,20.46,2024-11-12
18334,95.33,2024-02-26
29473,70.3,2024-07-16
37976,118.07,2024-05-22
30710,66.52,2024-07-12
14319,89.86,2024-01-26
22816,88.2,2024-06-16
11917,56.35,2024-06-25
39428,129.42,2024-02-25
11846,76.97,2024-09-08
35211,33.66,2024-08-23
2550,94.9,2024-12-19
45262,85.54,2024-04-22
23217,133.89,2024-01-25
33830,23.58,2024-02-10
14319,34.91,2024-04-19
3449,146.24,2024-01-23
18004,20.79,2024-05-30
21436,138.84,2024-09-16
22748,38.99,2024-02-20
41360,63.69,2024-10-12
33177,124.35,2024-08-08
25149,24.8,2024-07-24
11316,87.35,2024-11-03
4652,77.48,2024-10-31
23208,15.11,2024-05-01
6951,23.23,2024-02-12
21033,22.29,2024-05-14
29767,128.06,2024-01-19
38971,57.45,2024-12-17
38073,91.78,2024-02-11
7761,32.1,2024-08-12
14849,128.34,2024-12-04
16629,119.85,2024-09-16
29878,39.38,2024-09-05
35345,112.02,2024-05-21
35480,59.09,2024-05-18
34776,45.78,2024-07-13
42276,144.71,2024-12-23
40738,44.5,2024-08-18
25245,22.76,2024-06-28
33,125.98,2024-10-06
16386,102.91,2024-03-29
45860,114.54,2024-04-04
49006,77.22,2024-12-27
40906,119.41,2024-07-10
24244,51.16,2024-03-29
31071,140.59,2024-07-22
11184,91.35,2024-04-03
29905,148.7,2024-01-15
20005,33.0,2024-03-29
22456,91.46,2024-01-11
45259,49.35,2024-11-05
22339,103.06,2024-01-11
41700,91.3,2024-05-28
32142,135.49,2024-03-10
635,66.84,2024-11-12
4927,65.31,2024-08-02
16020,93.58,2024-09-02
46629,144.39,2024-04-22
23473,30.68,2024-03-23
27601,33.23,2024-02-09
40703,45.2,2024-09-10
34365,27.2,2024-11-10
33550,70.37,2024-07-04
24655,97.66,2024-10-14
34260,33.12,2024-12-12
6465,118.91,2024-08-31
35489,126.36,2024-12-27
23637,24.64,2024-05-23
14005,63.7,2024-02-12
48903,54.16,2024-02-28
7672,142.12,2024-09-12
32086,60.8,2024-07-26
4585,33.01,2024-11-27
36096,107.56,2024-03-03
47980,125.63,2024-11-06
22089,24.39,2024-10-11
30479,29.95,2024-01-08
24707,12.98,2024-04-24
32854,102.95,2024-01-06
5141,98.95,2024-03-19
45658,121.75,2024-05-28
22905,87.01,2024-09-13
45755,82.92,2024-04-04
22832,140.16,2024-08-07
25278,134.7,2024-10-29
17224,149.34,2024-06-16
46720,146.31,2024-02-16
37377,87.26,2024-01-31
40987,66.0,2024-12-11
41114,126.14,2024-09-25
387,84.43,2024-05-20
23291,80.72,2024-09-24
28061,65.75,2024-01-31
8788,30.32,2024-10-19
14196,95.12,2024-04-02
30539,102.79,2024-11-24
6805,72.16,2024-07-27
3682,101.54,2024-06-09
40376,68.66,2024-05-23
37254,73.54,2024-07-09
1374,117.34,2024-06-01
4977,71.6,2024-10-23
33996,41.44,2024-08-18
32196,42.28,2024-03-07
3741,71.55,2024-11-22
49338,98.99,2024-01-10
19297,73.51,2024-02-03
38922,19.61,2024-04-22
13067,131.19,2024-06-19
16875,14.35,2024-07-06
23511,144.93,2024-01-30
19289,85.91,2024-05-27
32159,117.21,2024-11-24
6455,139.12,2024-10-03
37047,118.05,2024-11-23
33440,121.15,2024-10-12
26024,47.39,2024-02-03
45604,84.64,2024-04-05
27861,83.05,2024-05-06
45292,136.65,2024-11-30
12636,105.33,2024-09-01
12029,83.56,2024-10-04
45225,145.19,2024-03-30
9571,128.76,2024-09-29
26947,144.67,2024-01-21
47192,122.02,2024-07-11
29275,82.25,2024-04-23
14616,128.65,2024-02-12
49857,123.56,2024-06-16
48023,60.51,2024-08-06
30924,121.97,2024-01-21
46742,128.27,2024-07-28
28686,129.92,2024-08-11
25256,60.19,2024-06-19
41087,94.2,2024-07-06
42856,82.48,2024-03-18
6736,81.38,2024-06-28
7026,20.11,2024-05-30
3356,40.73,2024-01-11
26311,19.95,2024-08-18
15991,134.17,2024-08-27
14427,134.81,2024-11-05
2462,69.29,2024-12-01
12506,63.73,2024-02-24
12656,55.59,2024-01-01
32091,75.34,2024-12-18
17848,55.57,2024-12-09
29318,42.75,2024-12-12
49308,11.47,2024-06-23
33733,38.46,2024-12-14
6092,72.67,2024-10-13
6920,51.52,2024-04-04
16433,120.79,2024-06-23
1773,26.87,2024-12-06
10679,130.2,2024-03-21
39962,48.61,2024-02-22
27918,131.26,2024-10-21
26977,143.95,2024-01-28
44309,82.99,2024-02-29
35970,129.61,2024-10-29
44248,35.56,2024-03-10
9433,93.39,2024-04-26
42665,130.34,2024-03-18
46257,143.14,2024-01-30
19718,115.72,2024-07-19
3357,142.6,2024-01-11
516,79.62,2024-04-20
34157,50.59,2024-03-03
25935,48.16,2024-05-02
18240,61.8,2024-11-24
3302,66.44,2024-06-14
47397,35.3,2024-02-02
6623,116.96,2024-01-25
19660,52.26,2024-02-22
48444,76.6,2024-04-01
14882,37.03,2024-10-09
18286,78.44,2024-06-22
3574,114.67,2024-01-02
9105,67.3,2024-08-01
32637,134.63,2024-04-13
496,23.28,2024-11-01
38375,66.22,2024-06-26
1053,86.13,2024-04-21
16860,106.14,2024-09-02
36518,50.11,2024-03-30
30687,119.74,2024-01-22
9947,113.22,2024-09-16
34445,136.85,2024-10-03
26278,63.77,2024-10-14
44900,23.05,2024-01-25
9584,62.88,2024-05-06
436,144.49,2024-08-19
27190,45.71,2024-07-20
4423,78.62,2024-06-11
7195,66.35,2024-06-20
14275,63.32,2024-08-20
17641,113.22,2024-01-13
43728,122.39,2024-07-21
7067,72.71,2024-06-30
28702,13.72,2024-10-18
42588,52.11,2024-09-06
9055,107.42,2024-07-15
21099,50.97,2024-03-03
45820,68.72,2024-09-23
26259,90.25,2024-01-08
45596,66.41,2024-12-20
13281,145.94,2024-11-04
7412,59.98,2024-12-24
16739,82.11,2024-12-25
26073,23.91,2024-03-08
6780,43.93,2024-10-02
11678,131.97,2024-12-03
30063,81.79,2024-06-20
11357,13.73,2024-08-05
12298,73.0,2024-04-25
4859,109.39,2024-08-21
16599,146.17,2024-11-21
12081,98.51,2024-11-23
31907,60.6,2024-10-17
44685,80.69,2024-10-03
16520,51.28,2024-11-17
12614,119.09,2024-10-21
19885,59.05,2024-11-30
28202,110.65,2024-05-13
23724,22.98,2024-01-28
5439,12.51,2024-09-03
10032,134.58,2024-04-27
21187,69.92,2024-03-27
9897,135.85,2024-10-14
6683,137.6,2024-05-16
16331,59.13,2024-06-01
6879,148.18,2024-09-26
15079,107.26,2024-12-23
11565,91.49,2024-10-16
6052,19.26,2024-12-23
36202,119.31,2024-10-31
6177,96.44,2024-07-09
14559,108.29,2024-10-14
15407,70.76,2024-09-19
25249,83.98,2024-02-27
40981,127.56,2024-04-13
6122,145.82,2024-12-26
41941,115.04,2024-07-02
3129,121.6,2024-02-14
38188,89.68,2024-08-23
19067,141.79,2024-02-09
14922,89.81,2024-07-21
44460,72.47,2024-11-05
17749,121.59,2024-09-24
48872,70.79,2024-12-03
4029,51.63,2024-04-08
41933,113.25,2024-02-19
9615,62.16,2024-05-03
36179,43.99,2024-07-13
33134,17.92,2024-01-04
30497,47.86,2024-01-06
34991,111.69,2024-05-21
28854,70.06,2024-10-20
6897,92.92,2024-09-22
14511,109.83,2024-05-19
19099,45.64,2024-05-15
37294,145.87,2024-10-01
19308,52.44,2024-05-04
43365,147.52,2024-07-01
4997,73.81,2024-01-03
21666,120.39,2024-04-26
20573,92.91,2024-06-11
9686,85.67,2024-12-29
45849,142.33,2024-04-07
6200,37.46,2024-09-22
35255,125.64,2024-01-01
2699,128.6,2024-03-07
412,104.15,2024-04-05
38868,143.59,2024-06-23
16298,63.13,2024-01-12
20885,128.78,2024-08-13
208,66.16,2024-06-30
29094,24.93,2024-06-28
3557,12.17,2024-04-26
33944,63.1,2024-09-20
9686,121.15,2024-03-17
10506,114.06,2024-08-28
6578,16.75,2024-01-23
4374,99.46,2024-06-30
49099,147.0,2024-02-03
2465,41.57,2024-06-25
40218,121.71,2024-06-28
5282,74.99,2024-10-25
26577,99.65,2024-12-15
31457,119.77,2024-07-01
33483,128.04,2024-12-16
23178,74.44,2024-04-27
45060,125.03,2024-06-28
8402,14.42,2024-04-29
21580,29.91,2024-01-02
18535,87.75,2024-05-29
22692,52.27,2024-10-31
46862,139.92,2024-02-17
16957,143.21,2024-06-01
15121,128.43,2024-08-31
27774,127.57,2024-09-14
24607,99.58,2024-06-04
18574,63.07,2024-04-18
1283,101.96,2024-05-28
40458,69.33,2024-06-14
44657,85.06,2024-10-25
16873,148.6,2024-11-17
29296,104.03,2024-05-23
36513,120.8,2024-01-17
34053,77.86,2024-02-12
15708,32.53,2024-06-03
7010,43.36,2024-07-06
47720,129.41,2024-04-25
41879,114.96,2024-05-03
21062,59.7,2024-01-26
24378,134.62,2024-11-06
17580,57.6,2024-01-05
31821,88.06,2024-01-28
13058,79.36,2024-01-17
33651,107.1,2024-07-26
15180,57.19,2024-05-03
3569,126.2,2024-09-25
26071,29.65,2024-01-06
17087,132.31,2024-08-13
6077,128.92,2024-11-17
38767,79.65,2024-09-18
13788,123.6,2024-08-26
28563,103.66,2024-04-15
30653,44.71,2024-09-27
36488,148.68,2024-09-11
7762,128.38,2024-10-15
19902,52.85,2024-07-10
42375,66.37,2024-09-05
1887,114.03,2024-11-08
36923,58.05,2024-10-07
2665,31.89,2024-01-20
18624,50.83,2024-03-07
40544,123.19,2024-10-13
28529,21.64,2024-06-09
36528,64.16,2024-02-23
11037,94.12,2024-12-08
32359,67.86,2024-10-13
35535,112.05,2024-09-29
34057,126.13,2024-03-24
41287,55.14,2024-09-17
45356,25.47,2024-04-30
31293,40.0,2024-02-10
5982,49.43,2024-05-26
31512,86.33,2024-02-06
23768,119.59,2024-07-17
22368,107.69,2024-06-12
10367,51.88,2024-11-09
45057,65.41,2024-04-29
38136,79.55,2024-07-26
46534,86.64,2024-04-12
41064,62.14,2024-11-23
47064,105.92,2024-05-29
24649,117.79,2024-10-08
9635,107.22,2024-01-26
29417,47.33,2024-11-13
37075,66.69,2024-02-13
17537,34.86,2024-03-25
31354,91.03,2024-10-14
25866,82.91,2024-05-26
4703,52.98,2024-06-18
4538,120.94,2024-04-20
40723,120.65,2024-04-29
42284,41.1,2024-10-30
31326,119.75,2024-05-15
15324,73.49,2024-06-03
47677,50.91,2024-05-06
11083,31.41,2024-06-13
27374,96.59,2024-11-06
14561,143.01,2024-05-12
7510,139.3,2024-09-26
15665,63.3,2024-06-22
17973,104.27,2024-09-27
11848,76.07,2024-12-10
11359,26.08,2024-09-09
14020,13.04,2024-03-12
21113,16.56,2024-10-09
39136,79.25,2024-12-23
46237,93.92,2024-03-17
44237,145.65,2024-06-14
25680,48.26,2024-03-18
29265,13.82,2024-10-03
37254,133.59,2024-04-27
35970,127.38,2024-03-17
44943,124.09,2024-12-09
20500,29.15,2024-01-11
18561,57.39,2024-09-04
22318,31.72,2024-12-15
41689,78.73,2024-11-03
14674,115.96,2024-12-29
31077,24.24,2024-09-05
14435,19.09,2024-03-10
21291,105.33,2024-03-23
3442,58.27,2024-02-05
2928,25.23,2024-12-13
8131,19.94,2024-07-05
35354,122.61,2024-02-10
9766,90.78,2024-04-08
4979,69.47,2024-01-29
45448,99.73,2024-05-31
5282,43.83,2024-03-29
11081,134.35,2024-11-03
18369,134.37,2024-05-17
39532,50.55,2024-01-25
1605,137.19,2024-07-24
47106,64.75,2024-03-31
27954,87.54,2024-10-28
48574,51.43,2024-06-18
43441,114.52,2024-07-30
44326,55.61,2024-02-21
959,13.17,2024-05-24
31850,87.63,2024-06-28
14591,41.33,2024-09-25
29002,55.19,2024-11-09
5385,32.26,2024-10-26
12041,102.04,2024-05-25
42023,48.14,2024-07-08
7997,42.76,2024-08-12
43413,121.91,2024-10-03
35145,87.25,2024-06-13
1404,18.21,2024-01-14
32243,16.01,2024-12-13
10803,58.88,2024-05-05
12445,120.92,2024-06-04
16045,89.7,2024-01-01
28084,118.84,2024-05-02
24306,23.73,2024-12-19
42774,86.43,2024-05-23
44154,34.14,2024-07-26
28417,104.41,2024-12-02
36815,61.3,2024-07-26
6873,41.45,2024-12-16
37578,65.4,2024-03-02
36945,51.36,2024-02-04
37727,25.86,2024-07-08
18023,95.44,2024-08-24
23778,94.84,2024-05-19
23921,77.55,2024-10-31
48531,142.21,2024-11-13
5726,134.87,2024-08-19
46618,117.73,2024-08-01
30392,141.63,2024-03-01
2480,98.47,2024-08-06
29820,35.65,2024-02-13
38142,20.24,2024-10-29
28402,113.8,2024-06-07
12493,64.28,2024-05-26
16734,83.76,2024-07-26
28615,32.67,2024-06-01
10248,148.65,2024-07-17
47230,64.17,2024-06-15
15954,117.02,2024-07-02
33253,51.67,2024-01-17
35556,54.98,2024-02-13
36730,32.73,2024-12-11
7097,73.45,2024-05-06
9393,24.96,2024-06-20
28509,139.96,2024-08-30
43195,127.91,2024-09-05
25805,64.46,2024-02-25
3104,125.26,2024-02-02
30085,76.03,2024-03-02
29059,41.51,2024-02-27
7456,64.63,2024-12-17
11312,32.56,2024-08-27
1908,29.48,2024-03-03
34539,97.44,2024-06-10
7670,89.96,2024-02-20
35239,111.44,2024-02-22
5772,134.93,2024-03-19
33469,127.4,2024-04-29
6713,142.11,2024-12-14
4100,147.94,2024-08-01
9208,22.15,2024-02-29
38932,60.51,2024-09-21
32944,18.94,2024-06-04
37449,142.69,2024-01-29
8406,137.73,2024-01-09
39247,58.7,2024-05-04
29306,41.93,2024-09-21
37852,60.61,2024-02-14
33695,86.42,2024-04-27
41432,116.09,2024-11-07
15731,61.2,2024-07-31
22511,13.88,2024-01-19
19538,80.88,2024-04-08
43851,142.23,2024-03-15
15601,49.95,2024-03-28
47847,15.86,2024-05-25
36859,123.88,2024-11-04
32727,89.29,2024-09-01
44095,128.63,2024-09-16
30619,140.41,2024-03-13
31851,137.56,2024-05-19
12703,69.04,2024-02-22
48195,108.18,2024-04-30
23169,71.36,2024-11-24
46982,121.8,2024-10-20
23357,127.53,2024-09-01
12798,50.1,2024-04-01
7870,91.8,2024-11-26
30019,39.24,2024-01-01
27632,55.4,2024-09-26
38334,60.13,2024-01-13
25048,80.88,2024-09-29
41992,17.19,2024-01-11
24692,26.28,2024-05-19
44343,144.08,2024-06-26
16494,130.46,2024-03-28
34131,51.3,2024-05-08
25545,42.48,2024-01-11
45094,142.95,2024-05-02
49517,63.85,2024-09-16
36191,134.12,2024-05-21
3785,60.9,2024-05-16
30291,24.22,2024-04-03
7889,62.55,2024-07-08
13989,118.67,2024-10-20
41993,72.04,2024-10-03
15883,127.34,2024-03-25
6706,95.46,2024-06-09
2891,112.91,2024-12-16
5771,73.17,2024-01-08
29139,45.38,2024-07-28
19788,21.06,2024-09-27
44137,126.93,2024-05-10
45930,126.29,2024-05-05
38376,31.07,2024-03-24
13777,84.03,2024-12-17
12764,17.39,2024-01-03
4814,130.54,2024-02-04
654,18.36,2024-07-10
12729,74.97,2024-03-25
26104,27.73,2024-09-28
24992,55.99,2024-03-21
6590,149.4,2024-11-20
20205,82.88,2024-05-11
44657,93.83,2024-09-06
3418,75.49,2024-02-18
31588,73.85,2024-11-19
29761,98.56,2024-03-17
46650,64.08,2024-06-14
9441,115.62,2024-12-17
19980,83.45,2024-05-26
47116,82.7,2024-10-06
10758,22.66,2024-06-11
13651,56.22,2024-12-01
6713,93.12,2024-05-19
17394,38.89,2024-12-23
15097,107.2,2024-02-07
2407,73.77,2024-06-01
18105,24.02,2024-06-16
7189,32.36,2024-03-12
42771,16.56,2024-04-21
38,41.87,2024-07-03
63,56.96,2024-01-17
41883,135.03,2024-11-19
49210,137.56,2024-06-01
15711,50.02,2024-07-11
31088,38.12,2024-12-01
12897,89.27,2024-11-23
40165,22.51,2024-11-21
1427,86.77,2024-11-08
48393,140.8,2024-03-12
42946,93.65,2024-09-10
8633,22.49,2024-11-10
3792,54.88,2024-09-19
24771,98.68,2024-05-25
44966,12.56,2024-12-02
1410,87.13,2024-11-14
41460,14.23,2024-05-03
20896,119.01,2024-06-05
3502,100.74,2024-11-27
1267,25.54,2024-02-24
15771,76.27,2024-12-19
45611,39.21,2024-06-07
40637,82.07,2024-09-15
20492,19.44,2024-04-23
16110,141.1,2024-12-09
23587,121.11,2024-10-10
46975,134.64,2024-11-05
7250,51.07,2024-07-10
20132,94.28,2024-03-19
41844,112.02,2024-08-02
24269,50.5,2024-03-04
4547,122.36,2024-06-18
43460,41.34,2024-11-25
35728,108.87,2024-06-04
44524,18.39,2024-06-24
4732,85.25,2024-10-14
2554,19.2,2024-07-05
10643,147.56,2024-12-22
33302,82.35,2024-01-10
20725,25.72,2024-09-27
44295,98.77,2024-11-26
12937,103.96,2024-09-26
4154,107.06,2024-09-30
4942,48.16,2024-02-25
12532,13.37,2024-01-13
12796,119.02,2024-02-29
13912,100.88,2024-01-10
46650,30.39,2024-02-14
43241,108.08,2024-07-16
20029,36.5,2024-07-03
42259,132.97,2024-11-20
49075,50.59,2024-05-11
14266,145.33,2024-11-18
47060,77.02,2024-12-25
28504,121.8,2024-10-18
38217,33.42,2024-12-16
15693,52.01,2024-03-02
30613,75.9,2024-03-17
47539,44.03,2024-04-22
22596,103.79,2024-03-28
13884,68.36,2024-06-13
20840,139.41,2024-12-19
6934,149.12,2024-07-24
24348,27.61,2024-09-19
27079,124.48,2024-02-14
19182,44.4,2024-05-31
38402,121.18,2024-04-02
38766,119.87,2024-05-19
11469,34.92,2024-04-22
14986,119.14,2024-07-18
49583,24.77,2024-10-10
15796,88.61,2024-11-02
39891,72.99,2024-06-12
9988,78.57,2024-02-04
7416,84.9,2024-05-01
14080,80.63,2024-12-01
41345,34.72,2024-07-23
1510,26.79,2024-10-02
3279,12.26,2024-02-24
25154,13.84,2024-01-10
10739,146.2,2024-02-01
20046,36.49,2024-04-12
1752,102.92,2024-11-07
44356,74.77,2024-01-09
6736,102.48,2024-03-11
20271,136.36,2024-11-29
34546,30.12,2024-04-02
14356,142.0,2024-10-03
26858,74.93,2024-04-22
29,144.66,2024-11-14
46260,95.87,2024-01-11
15229,145.21,2024-05-21
28765,149.6,2024-10-16
10250,45.13,2024-12-08
47034,38.27,2024-07-15
39522,54.52,2024-09-26
41290,104.3,2024-07-16
43793,21.37,2024-06-15
44129,147.02,2024-07-10
11871,137.81,2024-11-04
23108,44.75,2024-07-29
41591,121.2,2024-08-26
9687,63.48,2024-11-09
39492,64.66,2024-11-25
10061,126.21,2024-10-29
22628,112.76,2024-01-14
6014,144.22,2024-05-08
41517,76.03,2024-09-21
33456,12.95,2024-08-01
49115,22.23,2024-07-28
33786,30.94,2024-06-27
12316,139.52,2024-12-19
21706,67.46,2024-08-03
43126,122.86,2024-12-19
30065,63.51,2024-12-29
14803,99.35,2024-09-11
35816,36.33,2024-01-18
37289,57.1,2024-10-19
17518,106.82,2024-04-18
41951,131.85,2024-01-01
30474,12.75,2024-09-02
7033,35.07,2024-08-25
10517,101.29,2024-05-11
40549,68.45,2024-09-03
1358,138.77,2024-02-23
42714,31.36,2024-12-29
31243,19.32,2024-09-14
5833,103.11,2024-11-16
16632,60.32,2024-05-18
13977,87.8,2024-07-18
38035,79.21,2024-11-25
44354,10.73,2024-10-06
16430,105.94,2024-04-28
7519,30.28,2024-10-10
12931,129.12,2024-01-07
42264,133.42,2024-07-03
41262,131.06,2024-08-08
41666,136.58,2024-08-31
40963,101.73,2024-07-22
20041,14.01,2024-08-20
36057,47.46,2024-04-30
31105,86.64,2024-09-02
26304,88.28,2024-11-06
40842,62.17,2024-07-06
32103,96.81,2024-11-11
18309,27.86,2024-02-10
43513,102.65,2024-06-16
23599,139.87,2024-01-20
23137,25.91,2024-10-14
24046,42.13,2024-01-30
21956,136.42,2024-05-06
14660,94.39,2024-01-10
25415,23.13,2024-11-24
33084,15.58,2024-11-23
10143,50.12,2024-02-25
29913,126.24,2024-10-28
46413,95.51,2024-08-10
28851,61.73,2024-11-04
32820,81.6,2024-11-08
47970,108.73,2024-01-14
25759,63.81,2024-02-26
41293,71.44,2024-03-10
35968,133.54,2024-05-27
15754,119.26,2024-01-21
4886,34.8,2024-07-02
43009,107.57,2024-11-30
5897,140.33,2024-01-01
24742,109.86,2024-05-26
26060,143.83,2024-09-28
39978,76.77,2024-02-07
15852,68.49,2024-03-04
5740,28.23,2024-08-09
33798,42.39,2024-03-25
33364,97.46,2024-10-27
16410,95.18,2024-04-17
46294,57.7,2024-11-11
42654,140.02,2024-08-14
30559,61.62,2024-07-01
9626,136.49,2024-11-27
8773,137.03,2024-09-16
10802,47.88,2024-04-06
25352,55.24,2024-12-19
28298,69.9,2024-06-23
9196,76.55,2024-10-16
26850,99.31,2024-12-09
35216,115.62,2024-02-04
12453,37.54,2024-10-21
36025,69.16,2024-10-12
38826,79.51,2024-06-08
22885,35.36,2024-09-24
37477,100.22,2024-04-26
18655,20.7,2024-07-11
43574,34.49,2024-03-02
20703,140.66,2024-12-03
5616,48.4,2024-02-25
10671,141.87,2024-11-24
28444,146.59,2024-02-07
3368,126.6,2024-01-04
23189,39.19,2024-03-15
12750,30.45,2024-01-29
18807,148.56,2024-07-03
33547,99.61,2024-05-31
15898,137.01,2024-07-15
49650,64.44,2024-12-06
2985,64.07,2024-02-10
20137,56.95,2024-04-14
25128,111.45,2024-03-14
29243,121.73,2024-10-22
19036,96.24,2024-03-11
15451,28.76,2024-11-26
31241,133.0,2024-06-14
11432,112.28,2024-10-18
33870,11.36,2024-08-15
46286,106.53,2024-11-04
47077,144.86,2024-08-20
21207,52.13,2024-03-05
29334,95.51,2024-05-08
2735,88.06,2024-03-21
13667,31.06,2024-10-16
5847,63.0,2024-12-21
39382,137.51,2024-07-24
36481,94.85,2024-12-02
48366,148.53,2024-02-17
18174,120.5,2024-03-23
25657,81.07,2024-06-26
2823,88.82,2024-09-23
47337,82.26,2024-09-25
19253,55.78,2024-01-24
39238,82.47,2024-02-12
13705,110.48,2024-09-16
25955,140.26,2024-05-21
22447,133.41,2024-05-04
28091,31.63,2024-07-22
39996,88.95,2024-02-12
4268,10.56,2024-01-09
18072,89.46,2024-04-17
35039,129.07,2024-01-21
27680,122.66,2024-07-13
46072,117.87,2024-02-22
1672,83.24,2024-03-22
38419,131.77,2024-06-01
7659,91.6,2024-09-30
27669,83.23,2024-12-21
10737,47.13,2024-04-20
4620,84.18,2024-08-01
36989,62.66,2024-05-05
41724,81.46,2024-02-11
25943,30.43,2024-05-07
22689,50.08,2024-02-11
16194,126.15,2024-03-31
10853,51.83,2024-08-03
7727,46.91,2024-07-04
16051,85.59,2024-08-13
11495,50.89,2024-12-26
22240,10.37,2024-02-27
18383,13.96,2024-03-28
12996,148.42,2024-07-23
33477,100.61,2024-01-16
9771,92.02,2024-02-11
34701,32.85,2024-12-25
3549,78.32,2024-05-29
10251,109.72,2024-05-28
27413,13.5,2024-03-25
24836,36.26,2024-06-22
21893,67.78,2024-11-04
5123,62.16,2024-10-13
12547,119.51,2024-12-16
8335,131.9,2024-04-30
24721,149.29,2024-12-01
34256,98.78,2024-11-23
12235,24.25,2024-12-10
23098,100.43,2024-01-17
48030,130.81,2024-08-08
47130,59.96,2024-04-29
1007,57.13,2024-04-19
40010,52.09,2024-09-30
44877,112.15,2024-09-05
38745,42.89,2024-04-10
33233,66.13,2024-06-26
94,87.37,2024-05-22
2315,64.83,2024-05-25
29190,17.23,2024-01-12
