data,origem,destino,volume_toneladas,tipo_carga
2024-04-02,Ribeirão Preto,São Paulo,8.5,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,9.8,Inflamável
2024-04-02,Ribeirão Preto,Campinas,27.5,Inflamável
2024-04-05,Sorocaba,São Paulo,26.3,Tóxica
2024-04-06,Campinas,Sorocaba,11.1,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,13.4,Tóxica
2024-04-01,Campinas,Ribeirão Preto,28.8,Tóxica
2024-04-04,São Paulo,Ribeirão Preto,19.7,Comum
2024-04-05,Sorocaba,Campinas,26.9,Inflamável
2024-04-01,Ribeirão Preto,Campinas,16.4,Inflamável
2024-04-02,Sorocaba,Ribeirão Preto,15.4,Inflamável
2024-04-02,Campinas,São Paulo,30.2,Inflamável
2024-04-01,Ribeirão Preto,Sorocaba,6.1,Comum
2024-04-02,Sorocaba,Campinas,24.4,Inflamável
2024-04-06,Ribeirão Preto,São Paulo,23.8,Comum
2024-04-01,Ribeirão Preto,Campinas,8.7,Comum
2024-04-05,Sorocaba,Campinas,34.6,Tóxica
2024-04-05,Sorocaba,São Paulo,26.7,Tóxica
2024-04-07,São José do Rio Preto,São Paulo,24.6,Tóxica
2024-04-05,São José do Rio Preto,Campinas,11.1,Tóxica
2024-04-05,Campinas,São José do Rio Preto,34.4,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,10.9,Comum
2024-04-03,Campinas,Sorocaba,24.1,Tóxica
2024-04-04,Sorocaba,Ribeirão Preto,22.3,Tóxica
2024-04-02,Campinas,São Paulo,22.0,Inflamável
2024-04-05,Sorocaba,Campinas,20.1,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,5.5,Comum
2024-04-01,Campinas,São Paulo,32.0,Inflamável
2024-04-05,Ribeirão Preto,São José do Rio Preto,29.8,Comum
2024-04-06,Campinas,São Paulo,10.2,Comum
2024-04-04,Ribeirão Preto,Sorocaba,17.4,Inflamável
2024-04-05,Ribeirão Preto,Sorocaba,28.1,Comum
2024-04-07,Sorocaba,Ribeirão Preto,34.4,Comum
2024-04-01,Campinas,São Paulo,33.5,Comum
2024-04-06,Ribeirão Preto,Campinas,32.0,Comum
2024-04-06,São José do Rio Preto,Sorocaba,9.8,Comum
2024-04-04,São José do Rio Preto,Sorocaba,31.4,Tóxica
2024-04-05,Campinas,São José do Rio Preto,16.3,Comum
2024-04-04,Campinas,Sorocaba,16.8,Inflamável
2024-04-02,Campinas,São Paulo,18.8,Tóxica
2024-04-07,Ribeirão Preto,Campinas,5.7,Tóxica
2024-04-04,Ribeirão Preto,Campinas,9.2,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,13.5,Inflamável
2024-04-05,São José do Rio Preto,Ribeirão Preto,8.2,Inflamável
2024-04-07,Sorocaba,Ribeirão Preto,32.5,Inflamável
2024-04-02,Ribeirão Preto,Sorocaba,31.9,Inflamável
2024-04-06,São José do Rio Preto,Sorocaba,27.2,Tóxica
2024-04-05,Campinas,São Paulo,8.2,Inflamável
2024-04-04,Ribeirão Preto,São José do Rio Preto,18.1,Inflamável
2024-04-02,Ribeirão Preto,São José do Rio Preto,8.9,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,34.6,Tóxica
2024-04-02,Sorocaba,Campinas,22.6,Comum
2024-04-02,São José do Rio Preto,Sorocaba,27.7,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,25.2,Tóxica
2024-04-05,Sorocaba,Ribeirão Preto,19.0,Tóxica
2024-04-05,Sorocaba,São José do Rio Preto,23.2,Tóxica
2024-04-04,São Paulo,São José do Rio Preto,7.8,Inflamável
2024-04-02,Ribeirão Preto,Campinas,21.3,Comum
2024-04-04,São José do Rio Preto,Sorocaba,32.6,Inflamável
2024-04-03,São José do Rio Preto,São Paulo,19.7,Comum
2024-04-04,Campinas,Sorocaba,31.1,Inflamável
2024-04-04,Campinas,Ribeirão Preto,30.7,Comum
2024-04-02,São Paulo,Ribeirão Preto,29.5,Tóxica
2024-04-04,São Paulo,Ribeirão Preto,12.4,Inflamável
2024-04-01,São Paulo,Sorocaba,31.3,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,32.0,Tóxica
2024-04-05,Campinas,Ribeirão Preto,18.7,Inflamável
2024-04-03,Ribeirão Preto,São José do Rio Preto,18.2,Tóxica
2024-04-03,Sorocaba,São Paulo,10.3,Inflamável
2024-04-05,Sorocaba,São José do Rio Preto,34.1,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,10.7,Tóxica
2024-04-01,Campinas,São Paulo,24.8,Comum
2024-04-01,Campinas,Ribeirão Preto,12.3,Tóxica
2024-04-02,São José do Rio Preto,Ribeirão Preto,33.2,Comum
2024-04-04,Sorocaba,Ribeirão Preto,5.2,Inflamável
2024-04-05,Sorocaba,Ribeirão Preto,20.1,Tóxica
2024-04-05,São Paulo,Campinas,19.6,Comum
2024-04-04,Ribeirão Preto,Campinas,9.9,Inflamável
2024-04-07,Ribeirão Preto,São Paulo,19.8,Comum
2024-04-06,Campinas,São Paulo,17.3,Tóxica
2024-04-02,São José do Rio Preto,Ribeirão Preto,31.7,Comum
2024-04-05,Campinas,São José do Rio Preto,5.3,Tóxica
2024-04-03,Ribeirão Preto,São Paulo,34.3,Tóxica
2024-04-02,São Paulo,Ribeirão Preto,23.7,Tóxica
2024-04-03,Campinas,São José do Rio Preto,9.6,Tóxica
2024-04-07,Sorocaba,Campinas,6.4,Inflamável
2024-04-01,Sorocaba,São Paulo,21.1,Tóxica
2024-04-02,São Paulo,Ribeirão Preto,12.0,Tóxica
2024-04-05,Ribeirão Preto,Campinas,14.0,Inflamável
2024-04-02,Sorocaba,Campinas,24.5,Inflamável
2024-04-02,São José do Rio Preto,Ribeirão Preto,21.6,Inflamável
2024-04-06,Campinas,São José do Rio Preto,7.3,Inflamável
2024-04-02,Ribeirão Preto,Sorocaba,20.8,Inflamável
2024-04-03,Campinas,Sorocaba,28.7,Comum
2024-04-01,Ribeirão Preto,Sorocaba,7.4,Inflamável
2024-04-07,Sorocaba,São Paulo,31.7,Tóxica
2024-04-04,São José do Rio Preto,Ribeirão Preto,22.3,Comum
2024-04-02,Campinas,Sorocaba,33.5,Comum
2024-04-05,Sorocaba,Campinas,9.4,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,34.8,Inflamável
2024-04-05,Campinas,Ribeirão Preto,24.3,Inflamável
2024-04-05,Sorocaba,São Paulo,20.5,Tóxica
2024-04-04,Campinas,Sorocaba,5.7,Inflamável
2024-04-01,São José do Rio Preto,Campinas,33.2,Tóxica
2024-04-05,São José do Rio Preto,Ribeirão Preto,24.3,Tóxica
2024-04-05,Sorocaba,Campinas,7.7,Comum
2024-04-01,Ribeirão Preto,São Paulo,5.6,Inflamável
2024-04-04,Sorocaba,São José do Rio Preto,6.5,Comum
2024-04-02,São José do Rio Preto,Sorocaba,23.3,Comum
2024-04-05,São Paulo,Ribeirão Preto,23.4,Inflamável
2024-04-01,São Paulo,Sorocaba,20.0,Comum
2024-04-03,Campinas,Sorocaba,14.2,Tóxica
2024-04-01,Campinas,Sorocaba,21.0,Inflamável
2024-04-03,São Paulo,Campinas,20.5,Inflamável
2024-04-04,São José do Rio Preto,Campinas,5.6,Inflamável
2024-04-02,Campinas,São José do Rio Preto,13.5,Tóxica
2024-04-01,Sorocaba,São Paulo,6.6,Tóxica
2024-04-07,Sorocaba,Ribeirão Preto,32.0,Tóxica
2024-04-07,São José do Rio Preto,Campinas,26.8,Inflamável
2024-04-06,Campinas,Sorocaba,34.9,Comum
2024-04-05,Sorocaba,São Paulo,14.1,Comum
2024-04-04,Campinas,Ribeirão Preto,31.4,Tóxica
2024-04-01,Campinas,Ribeirão Preto,23.1,Tóxica
2024-04-07,Sorocaba,Ribeirão Preto,18.6,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,11.7,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,27.2,Comum
2024-04-01,São José do Rio Preto,Ribeirão Preto,32.1,Comum
2024-04-03,Ribeirão Preto,São Paulo,12.1,Tóxica
2024-04-01,Sorocaba,Campinas,10.3,Tóxica
2024-04-06,Campinas,São Paulo,25.9,Tóxica
2024-04-01,Campinas,Sorocaba,34.3,Tóxica
2024-04-01,Sorocaba,São José do Rio Preto,27.5,Comum
2024-04-06,Ribeirão Preto,São José do Rio Preto,13.5,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,16.5,Inflamável
2024-04-06,Ribeirão Preto,São Paulo,30.6,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,28.1,Tóxica
2024-04-03,Campinas,Ribeirão Preto,22.7,Tóxica
2024-04-03,Campinas,Ribeirão Preto,13.2,Inflamável
2024-04-01,Ribeirão Preto,Campinas,33.1,Comum
2024-04-04,Campinas,São Paulo,24.6,Inflamável
2024-04-05,Ribeirão Preto,Sorocaba,22.4,Inflamável
2024-04-01,Campinas,Sorocaba,29.6,Tóxica
2024-04-03,São Paulo,Ribeirão Preto,29.4,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,15.1,Tóxica
2024-04-01,Campinas,São Paulo,33.9,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,5.7,Comum
2024-04-04,Sorocaba,Campinas,28.1,Inflamável
2024-04-06,Sorocaba,Campinas,34.0,Tóxica
2024-04-07,São Paulo,Ribeirão Preto,15.2,Tóxica
2024-04-04,Ribeirão Preto,São Paulo,24.4,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,21.9,Tóxica
2024-04-02,Campinas,São Paulo,27.8,Tóxica
2024-04-05,Ribeirão Preto,Campinas,29.5,Comum
2024-04-03,Sorocaba,São Paulo,14.4,Tóxica
2024-04-04,São José do Rio Preto,Ribeirão Preto,11.9,Tóxica
2024-04-01,Ribeirão Preto,Campinas,17.9,Tóxica
2024-04-03,Campinas,São José do Rio Preto,10.6,Inflamável
2024-04-04,Ribeirão Preto,São Paulo,16.8,Comum
2024-04-05,São José do Rio Preto,Campinas,28.9,Tóxica
2024-04-07,São Paulo,Campinas,6.1,Comum
2024-04-01,Campinas,São José do Rio Preto,25.0,Tóxica
2024-04-05,Campinas,Ribeirão Preto,33.2,Inflamável
2024-04-05,Sorocaba,São Paulo,26.4,Inflamável
2024-04-02,Ribeirão Preto,Campinas,28.9,Tóxica
2024-04-02,Ribeirão Preto,Campinas,32.1,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,25.3,Inflamável
2024-04-03,Campinas,Sorocaba,26.3,Inflamável
2024-04-07,São José do Rio Preto,São Paulo,31.0,Tóxica
2024-04-05,São Paulo,São José do Rio Preto,34.3,Tóxica
2024-04-03,Campinas,São Paulo,33.6,Inflamável
2024-04-02,Sorocaba,Ribeirão Preto,17.7,Tóxica
2024-04-07,São José do Rio Preto,Sorocaba,8.3,Tóxica
2024-04-04,Sorocaba,Ribeirão Preto,12.4,Inflamável
2024-04-01,São Paulo,Sorocaba,31.5,Tóxica
2024-04-02,São José do Rio Preto,Campinas,23.6,Tóxica
2024-04-04,Ribeirão Preto,Campinas,25.0,Tóxica
2024-04-01,Ribeirão Preto,São José do Rio Preto,28.5,Inflamável
2024-04-05,São Paulo,São José do Rio Preto,10.5,Inflamável
2024-04-06,Ribeirão Preto,Sorocaba,14.1,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,18.5,Tóxica
2024-04-06,São Paulo,Campinas,15.9,Tóxica
2024-04-02,São Paulo,Sorocaba,30.0,Tóxica
2024-04-01,São Paulo,Ribeirão Preto,19.4,Inflamável
2024-04-02,Campinas,São Paulo,31.4,Inflamável
2024-04-03,Campinas,São José do Rio Preto,15.4,Inflamável
2024-04-02,São Paulo,Campinas,28.6,Inflamável
2024-04-06,Campinas,São Paulo,13.2,Inflamável
2024-04-01,Sorocaba,São Paulo,7.2,Comum
2024-04-06,Campinas,Sorocaba,24.8,Inflamável
2024-04-04,Ribeirão Preto,Campinas,26.5,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,24.6,Tóxica
2024-04-07,São Paulo,Ribeirão Preto,10.3,Inflamável
2024-04-01,São José do Rio Preto,São Paulo,22.6,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,33.2,Tóxica
2024-04-04,Sorocaba,Campinas,23.3,Comum
2024-04-04,Campinas,Sorocaba,23.3,Inflamável
2024-04-06,Sorocaba,Campinas,27.1,Inflamável
2024-04-04,São Paulo,Campinas,15.0,Inflamável
2024-04-07,São Paulo,Sorocaba,26.0,Tóxica
2024-04-03,Sorocaba,São José do Rio Preto,32.5,Comum
2024-04-05,São José do Rio Preto,Sorocaba,5.3,Comum
2024-04-04,São Paulo,Campinas,31.1,Inflamável
2024-04-06,São Paulo,Ribeirão Preto,11.6,Tóxica
2024-04-07,Sorocaba,Ribeirão Preto,18.7,Tóxica
2024-04-02,São José do Rio Preto,Ribeirão Preto,29.7,Inflamável
2024-04-03,São José do Rio Preto,Campinas,33.2,Inflamável
2024-04-07,Campinas,Sorocaba,18.4,Inflamável
2024-04-06,São José do Rio Preto,Sorocaba,24.7,Tóxica
2024-04-05,Campinas,Ribeirão Preto,15.5,Tóxica
2024-04-05,Ribeirão Preto,Campinas,17.9,Comum
2024-04-02,São Paulo,Ribeirão Preto,27.3,Tóxica
2024-04-04,São José do Rio Preto,São Paulo,20.0,Tóxica
2024-04-06,São Paulo,Ribeirão Preto,29.4,Tóxica
2024-04-02,Sorocaba,São Paulo,27.4,Comum
2024-04-04,São Paulo,Sorocaba,5.6,Inflamável
2024-04-07,São Paulo,Ribeirão Preto,18.7,Inflamável
2024-04-01,São Paulo,Ribeirão Preto,29.6,Tóxica
2024-04-07,Ribeirão Preto,Sorocaba,21.4,Comum
2024-04-01,Ribeirão Preto,São José do Rio Preto,31.6,Comum
2024-04-03,Sorocaba,São José do Rio Preto,26.4,Inflamável
2024-04-05,Campinas,Ribeirão Preto,21.6,Comum
2024-04-04,São Paulo,São José do Rio Preto,27.6,Tóxica
2024-04-06,São Paulo,Campinas,6.2,Tóxica
2024-04-01,São Paulo,São José do Rio Preto,5.8,Tóxica
2024-04-07,São Paulo,Campinas,7.5,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,12.1,Tóxica
2024-04-01,São José do Rio Preto,Ribeirão Preto,34.5,Comum
2024-04-01,Campinas,Sorocaba,21.3,Inflamável
2024-04-06,São Paulo,São José do Rio Preto,24.9,Tóxica
2024-04-05,Sorocaba,São Paulo,13.4,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,14.7,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,15.1,Tóxica
2024-04-04,Ribeirão Preto,São José do Rio Preto,26.0,Tóxica
2024-04-05,São José do Rio Preto,Campinas,19.2,Tóxica
2024-04-05,Sorocaba,São Paulo,20.5,Inflamável
2024-04-07,Sorocaba,São Paulo,28.1,Tóxica
2024-04-05,Sorocaba,São Paulo,7.7,Tóxica
2024-04-06,São José do Rio Preto,São Paulo,28.3,Comum
2024-04-03,São Paulo,Ribeirão Preto,25.1,Tóxica
2024-04-04,Campinas,Sorocaba,14.8,Inflamável
2024-04-05,São José do Rio Preto,Sorocaba,17.3,Comum
2024-04-04,Ribeirão Preto,Sorocaba,11.9,Comum
2024-04-03,Sorocaba,São Paulo,34.4,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,19.9,Inflamável
2024-04-04,Campinas,Ribeirão Preto,34.9,Tóxica
2024-04-01,Campinas,Sorocaba,19.7,Comum
2024-04-02,São Paulo,São José do Rio Preto,11.6,Tóxica
2024-04-07,São Paulo,Sorocaba,20.2,Tóxica
2024-04-01,Campinas,Sorocaba,6.2,Comum
2024-04-06,São José do Rio Preto,Sorocaba,29.6,Inflamável
2024-04-07,Sorocaba,São Paulo,26.8,Tóxica
2024-04-01,Sorocaba,São Paulo,22.4,Comum
2024-04-05,São Paulo,Campinas,34.9,Inflamável
2024-04-06,Campinas,Sorocaba,13.3,Tóxica
2024-04-06,São José do Rio Preto,Campinas,28.4,Tóxica
2024-04-03,São José do Rio Preto,Ribeirão Preto,22.4,Comum
2024-04-07,Campinas,São José do Rio Preto,34.3,Inflamável
2024-04-01,Sorocaba,Ribeirão Preto,29.8,Inflamável
2024-04-03,Sorocaba,Campinas,35.0,Tóxica
2024-04-04,Ribeirão Preto,São Paulo,22.6,Inflamável
2024-04-02,São Paulo,Sorocaba,11.1,Comum
2024-04-04,Campinas,São Paulo,26.3,Inflamável
2024-04-02,São Paulo,São José do Rio Preto,20.2,Inflamável
2024-04-04,Ribeirão Preto,São José do Rio Preto,12.1,Comum
2024-04-04,São Paulo,Ribeirão Preto,31.2,Inflamável
2024-04-02,São José do Rio Preto,São Paulo,9.6,Tóxica
2024-04-04,São José do Rio Preto,Campinas,13.0,Comum
2024-04-04,Campinas,Ribeirão Preto,33.2,Comum
2024-04-04,Ribeirão Preto,Campinas,12.2,Tóxica
2024-04-05,São José do Rio Preto,São Paulo,7.9,Comum
2024-04-01,São José do Rio Preto,São Paulo,7.1,Comum
2024-04-04,Sorocaba,São José do Rio Preto,20.1,Tóxica
2024-04-03,Ribeirão Preto,Campinas,24.3,Inflamável
2024-04-06,São Paulo,Campinas,14.8,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,25.7,Tóxica
2024-04-01,Ribeirão Preto,São José do Rio Preto,6.8,Tóxica
2024-04-01,Ribeirão Preto,Sorocaba,30.7,Inflamável
2024-04-01,São José do Rio Preto,Sorocaba,29.5,Tóxica
2024-04-04,Campinas,Ribeirão Preto,33.1,Tóxica
2024-04-05,São Paulo,Sorocaba,15.7,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,17.0,Inflamável
2024-04-05,Ribeirão Preto,Campinas,27.4,Inflamável
2024-04-05,São Paulo,Sorocaba,9.0,Inflamável
2024-04-06,São Paulo,Ribeirão Preto,14.4,Inflamável
2024-04-03,Campinas,São Paulo,8.6,Comum
2024-04-05,Sorocaba,Campinas,18.6,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,11.3,Inflamável
2024-04-03,Campinas,Ribeirão Preto,5.8,Inflamável
2024-04-05,São José do Rio Preto,Campinas,26.6,Inflamável
2024-04-07,São Paulo,Ribeirão Preto,5.6,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,34.2,Tóxica
2024-04-02,São José do Rio Preto,Sorocaba,11.6,Tóxica
2024-04-06,Sorocaba,Ribeirão Preto,18.0,Tóxica
2024-04-02,São Paulo,São José do Rio Preto,6.8,Tóxica
2024-04-03,Ribeirão Preto,Sorocaba,19.2,Tóxica
2024-04-05,São José do Rio Preto,Campinas,20.5,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,27.0,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,7.4,Comum
2024-04-01,Sorocaba,Ribeirão Preto,14.4,Tóxica
2024-04-02,Sorocaba,São Paulo,8.5,Tóxica
2024-04-07,Sorocaba,São José do Rio Preto,18.7,Tóxica
2024-04-03,São Paulo,Ribeirão Preto,20.4,Tóxica
2024-04-05,Campinas,Sorocaba,27.3,Tóxica
2024-04-02,Sorocaba,São José do Rio Preto,25.5,Tóxica
2024-04-07,São Paulo,Sorocaba,30.5,Inflamável
2024-04-06,Campinas,São José do Rio Preto,27.6,Inflamável
2024-04-03,Sorocaba,São Paulo,31.4,Comum
2024-04-03,Ribeirão Preto,Sorocaba,10.1,Tóxica
2024-04-01,Sorocaba,Campinas,15.4,Inflamável
2024-04-05,Ribeirão Preto,São José do Rio Preto,34.1,Tóxica
2024-04-07,São Paulo,Ribeirão Preto,19.7,Comum
2024-04-01,Campinas,São José do Rio Preto,15.7,Tóxica
2024-04-05,Sorocaba,São José do Rio Preto,13.4,Tóxica
2024-04-07,Ribeirão Preto,São José do Rio Preto,25.2,Comum
2024-04-06,Campinas,São José do Rio Preto,28.4,Inflamável
2024-04-04,São Paulo,Ribeirão Preto,31.2,Inflamável
2024-04-01,Sorocaba,São Paulo,9.7,Comum
2024-04-05,São José do Rio Preto,Ribeirão Preto,29.7,Tóxica
2024-04-07,Sorocaba,Ribeirão Preto,12.6,Tóxica
2024-04-05,Ribeirão Preto,Campinas,17.8,Inflamável
2024-04-03,São José do Rio Preto,Sorocaba,18.6,Tóxica
2024-04-05,São Paulo,Campinas,10.9,Tóxica
2024-04-07,Campinas,Ribeirão Preto,9.8,Tóxica
2024-04-05,Ribeirão Preto,Campinas,19.2,Comum
2024-04-05,Ribeirão Preto,Campinas,34.9,Comum
2024-04-02,Sorocaba,Campinas,28.6,Comum
2024-04-02,Ribeirão Preto,São José do Rio Preto,31.3,Inflamável
2024-04-03,São José do Rio Preto,Sorocaba,27.4,Inflamável
2024-04-01,Campinas,São José do Rio Preto,31.9,Tóxica
2024-04-05,Campinas,São Paulo,7.3,Tóxica
2024-04-06,Ribeirão Preto,Campinas,32.9,Inflamável
2024-04-01,São Paulo,Campinas,16.9,Tóxica
2024-04-06,Ribeirão Preto,Sorocaba,32.6,Tóxica
2024-04-01,Sorocaba,Ribeirão Preto,7.3,Inflamável
2024-04-03,Campinas,São José do Rio Preto,26.5,Tóxica
2024-04-05,Campinas,Ribeirão Preto,27.1,Inflamável
2024-04-05,Campinas,São Paulo,34.9,Tóxica
2024-04-04,São Paulo,São José do Rio Preto,28.1,Tóxica
2024-04-01,São José do Rio Preto,São Paulo,21.7,Comum
2024-04-01,Ribeirão Preto,São Paulo,16.0,Comum
2024-04-02,Ribeirão Preto,São José do Rio Preto,10.9,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,12.5,Tóxica
2024-04-07,Campinas,Sorocaba,11.7,Comum
2024-04-07,São Paulo,Campinas,21.5,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,32.2,Tóxica
2024-04-02,Sorocaba,Ribeirão Preto,32.4,Tóxica
2024-04-06,Ribeirão Preto,São José do Rio Preto,7.4,Tóxica
2024-04-06,Campinas,São José do Rio Preto,12.4,Tóxica
2024-04-03,Ribeirão Preto,São Paulo,12.7,Inflamável
2024-04-03,Sorocaba,Campinas,7.8,Tóxica
2024-04-02,Campinas,Ribeirão Preto,16.7,Inflamável
2024-04-04,São José do Rio Preto,Sorocaba,22.6,Inflamável
2024-04-01,Sorocaba,Campinas,22.3,Tóxica
2024-04-06,Ribeirão Preto,São José do Rio Preto,21.3,Tóxica
2024-04-04,Ribeirão Preto,São Paulo,15.2,Inflamável
2024-04-06,Sorocaba,São José do Rio Preto,15.4,Inflamável
2024-04-03,Campinas,São Paulo,7.6,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,9.1,Tóxica
2024-04-07,São Paulo,Ribeirão Preto,19.0,Tóxica
2024-04-07,Campinas,São Paulo,9.7,Inflamável
2024-04-07,Sorocaba,São Paulo,18.9,Inflamável
2024-04-07,São José do Rio Preto,Ribeirão Preto,11.6,Inflamável
2024-04-05,Sorocaba,Campinas,5.8,Comum
2024-04-06,São José do Rio Preto,Sorocaba,21.6,Tóxica
2024-04-02,Ribeirão Preto,Campinas,10.1,Tóxica
2024-04-03,Ribeirão Preto,Sorocaba,5.0,Comum
2024-04-07,São José do Rio Preto,Sorocaba,25.1,Tóxica
2024-04-06,Ribeirão Preto,São Paulo,8.0,Tóxica
2024-04-02,Campinas,Ribeirão Preto,23.3,Tóxica
2024-04-06,Sorocaba,São José do Rio Preto,19.2,Tóxica
2024-04-02,Ribeirão Preto,Sorocaba,17.6,Inflamável
2024-04-02,São Paulo,São José do Rio Preto,31.6,Tóxica
2024-04-02,São Paulo,São José do Rio Preto,12.4,Comum
2024-04-07,São José do Rio Preto,Ribeirão Preto,14.9,Inflamável
2024-04-03,Campinas,Sorocaba,28.1,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,30.5,Comum
2024-04-02,Sorocaba,São José do Rio Preto,28.9,Inflamável
2024-04-04,São José do Rio Preto,Sorocaba,34.6,Comum
2024-04-06,Sorocaba,Ribeirão Preto,27.5,Comum
2024-04-01,São Paulo,São José do Rio Preto,34.5,Inflamável
2024-04-07,Campinas,Sorocaba,5.2,Comum
2024-04-04,São Paulo,Ribeirão Preto,24.0,Inflamável
2024-04-06,São José do Rio Preto,Ribeirão Preto,27.2,Tóxica
2024-04-07,São Paulo,São José do Rio Preto,32.5,Inflamável
2024-04-02,Campinas,Sorocaba,31.5,Tóxica
2024-04-03,Ribeirão Preto,São José do Rio Preto,30.3,Inflamável
2024-04-05,Sorocaba,São Paulo,21.1,Tóxica
2024-04-04,Sorocaba,São José do Rio Preto,5.3,Comum
2024-04-02,Sorocaba,São Paulo,21.3,Comum
2024-04-01,Sorocaba,Campinas,18.1,Inflamável
2024-04-04,Ribeirão Preto,São José do Rio Preto,32.5,Tóxica
2024-04-04,Campinas,São Paulo,15.8,Comum
2024-04-02,São Paulo,São José do Rio Preto,32.1,Inflamável
2024-04-06,Sorocaba,Campinas,20.0,Comum
2024-04-05,Campinas,Ribeirão Preto,18.4,Inflamável
2024-04-02,Ribeirão Preto,São José do Rio Preto,27.8,Tóxica
2024-04-05,São José do Rio Preto,Sorocaba,26.2,Comum
2024-04-06,São José do Rio Preto,Ribeirão Preto,14.9,Tóxica
2024-04-03,Campinas,Ribeirão Preto,8.1,Inflamável
2024-04-03,São Paulo,Sorocaba,12.9,Tóxica
2024-04-03,Ribeirão Preto,São Paulo,8.9,Inflamável
2024-04-07,Sorocaba,São José do Rio Preto,12.9,Inflamável
2024-04-01,Ribeirão Preto,São Paulo,24.1,Inflamável
2024-04-07,São José do Rio Preto,Sorocaba,33.6,Tóxica
2024-04-07,São José do Rio Preto,Campinas,32.8,Comum
2024-04-03,São José do Rio Preto,Campinas,28.5,Tóxica
2024-04-06,São José do Rio Preto,Sorocaba,26.8,Tóxica
2024-04-01,Sorocaba,Campinas,30.4,Inflamável
2024-04-03,Sorocaba,Campinas,32.2,Comum
2024-04-03,Ribeirão Preto,São Paulo,18.6,Inflamável
2024-04-03,São José do Rio Preto,Campinas,5.3,Tóxica
2024-04-05,São José do Rio Preto,Campinas,28.8,Inflamável
2024-04-02,Campinas,Sorocaba,13.6,Tóxica
2024-04-05,São Paulo,Ribeirão Preto,5.3,Tóxica
2024-04-02,Ribeirão Preto,São Paulo,29.1,Tóxica
2024-04-03,São José do Rio Preto,São Paulo,20.5,Tóxica
2024-04-03,Campinas,São Paulo,25.6,Tóxica
2024-04-05,São Paulo,Sorocaba,32.4,Tóxica
2024-04-05,Ribeirão Preto,Sorocaba,21.2,Tóxica
2024-04-02,Ribeirão Preto,São José do Rio Preto,20.1,Tóxica
2024-04-04,São José do Rio Preto,Sorocaba,13.7,Inflamável
2024-04-02,Ribeirão Preto,São Paulo,14.2,Tóxica
2024-04-05,Campinas,São José do Rio Preto,28.9,Tóxica
