timestamp,cidade,temperatura
2025-05-14T13:12:05Z,Belo Horizonte,22
2025-05-14T13:12:10Z,Rio de Janeiro,40
2025-05-14T13:12:15Z,Curitiba,34
2025-05-14T13:12:20Z,São Paulo,18
2025-05-14T13:12:25Z,Rio de Janeiro,23
2025-05-14T13:12:30Z,Curitiba,24
2025-05-14T13:12:35Z,Porto Alegre,15
2025-05-14T13:12:40Z,Rio de Janeiro,42
2025-05-14T13:12:45Z,São Paulo,20
2025-05-14T13:12:50Z,Belo Horizonte,30
2025-05-14T13:12:55Z,Porto Alegre,17
2025-05-14T13:13:00Z,Belo Horizonte,30
2025-05-14T13:13:05Z,Salvador,18
2025-05-14T13:13:10Z,Curitiba,33
2025-05-14T13:13:15Z,Porto Alegre,40
2025-05-14T13:13:20Z,Fortaleza,17
2025-05-14T13:13:25Z,Fortaleza,42
2025-05-14T13:13:30Z,Belo Horizonte,17
2025-05-14T13:13:35Z,Salvador,22
2025-05-14T13:13:40Z,Curitiba,19
2025-05-14T13:13:45Z,Curitiba,31
2025-05-14T13:13:50Z,Curitiba,18
2025-05-14T13:13:55Z,Fortaleza,40
2025-05-14T13:14:00Z,São Paulo,26
2025-05-14T13:14:05Z,São Paulo,15
2025-05-14T13:14:10Z,Rio de Janeiro,30
2025-05-14T13:14:15Z,Fortaleza,33
2025-05-14T13:14:20Z,São Paulo,29
2025-05-14T13:14:25Z,São Paulo,15
2025-05-14T13:14:30Z,Fortaleza,38
2025-05-14T13:14:35Z,Curitiba,26
2025-05-14T13:14:40Z,Fortaleza,25
2025-05-14T13:14:45Z,Salvador,35
2025-05-14T13:14:50Z,Fortaleza,32
2025-05-14T13:14:55Z,Fortaleza,25
2025-05-14T13:15:00Z,Fortaleza,32
2025-05-14T13:15:05Z,Fortaleza,29
2025-05-14T13:15:10Z,Rio de Janeiro,27
2025-05-14T13:15:15Z,São Paulo,42
2025-05-14T13:15:20Z,Salvador,42
2025-05-14T13:15:25Z,Rio de Janeiro,16
2025-05-14T13:15:30Z,Porto Alegre,32
2025-05-14T13:15:35Z,Curitiba,31
2025-05-14T13:15:40Z,São Paulo,31
2025-05-14T13:15:45Z,Rio de Janeiro,34
2025-05-14T13:15:50Z,São Paulo,28
2025-05-14T13:15:55Z,Curitiba,44
2025-05-14T13:16:00Z,Rio de Janeiro,19
2025-05-14T13:16:05Z,Salvador,36
2025-05-14T13:16:10Z,Porto Alegre,44
2025-05-14T13:16:15Z,Rio de Janeiro,31
2025-05-14T13:16:20Z,Rio de Janeiro,43
2025-05-14T13:16:25Z,Curitiba,31
2025-05-14T13:16:30Z,Belo Horizonte,25
2025-05-14T13:16:35Z,Rio de Janeiro,23
2025-05-14T13:16:40Z,Porto Alegre,17
2025-05-14T13:16:45Z,Porto Alegre,39
2025-05-14T13:16:50Z,Rio de Janeiro,40
2025-05-14T13:16:55Z,Fortaleza,32
2025-05-14T13:17:00Z,Porto Alegre,21
2025-05-14T13:17:05Z,Fortaleza,44
2025-05-14T13:17:10Z,Rio de Janeiro,44
2025-05-14T13:17:15Z,Belo Horizonte,31
2025-05-14T13:17:20Z,Curitiba,32
2025-05-14T13:17:25Z,Fortaleza,19
2025-05-14T13:17:30Z,Curitiba,20
2025-05-14T13:17:35Z,Porto Alegre,17
2025-05-14T13:17:40Z,Porto Alegre,22
2025-05-14T13:17:45Z,Fortaleza,17
2025-05-14T13:17:50Z,Porto Alegre,32
2025-05-14T13:17:55Z,Fortaleza,39
2025-05-14T13:18:00Z,Salvador,31
2025-05-14T13:18:05Z,Fortaleza,26
2025-05-14T13:18:10Z,Porto Alegre,39
2025-05-14T13:18:15Z,Salvador,27
2025-05-14T13:18:20Z,Curitiba,36
2025-05-14T13:18:25Z,Porto Alegre,29
2025-05-14T13:18:30Z,Fortaleza,43
2025-05-14T13:18:35Z,Porto Alegre,20
2025-05-14T13:18:40Z,Porto Alegre,28
2025-05-14T13:18:45Z,Curitiba,33
2025-05-14T13:18:50Z,São Paulo,40
2025-05-14T13:18:55Z,São Paulo,44
2025-05-14T13:19:00Z,Rio de Janeiro,42
2025-05-14T13:19:05Z,Porto Alegre,30
2025-05-14T13:19:10Z,Rio de Janeiro,18
2025-05-14T13:19:15Z,São Paulo,41
2025-05-14T13:19:20Z,Belo Horizonte,34
2025-05-14T13:19:25Z,São Paulo,26
2025-05-14T13:19:30Z,Salvador,36
2025-05-14T13:19:35Z,Salvador,35
2025-05-14T13:19:40Z,Fortaleza,16
2025-05-14T13:19:45Z,Porto Alegre,36
2025-05-14T13:19:50Z,São Paulo,38
2025-05-14T13:19:55Z,Salvador,40
2025-05-14T13:20:00Z,São Paulo,34
2025-05-14T13:20:05Z,Fortaleza,21
2025-05-14T13:20:10Z,Curitiba,16
2025-05-14T13:20:15Z,Porto Alegre,43
2025-05-14T13:20:20Z,Porto Alegre,40
2025-05-14T13:20:25Z,Fortaleza,23
2025-05-14T13:20:30Z,Curitiba,25
2025-05-14T13:20:35Z,Curitiba,15
2025-05-14T13:20:40Z,Salvador,18
2025-05-14T13:20:45Z,Porto Alegre,29
2025-05-14T13:20:50Z,Salvador,26
2025-05-14T13:20:55Z,Porto Alegre,42
2025-05-14T13:21:00Z,São Paulo,41
2025-05-14T13:21:05Z,Rio de Janeiro,21
2025-05-14T13:21:10Z,Porto Alegre,31
2025-05-14T13:21:15Z,Curitiba,41
2025-05-14T13:21:20Z,São Paulo,36
2025-05-14T13:21:25Z,São Paulo,18
2025-05-14T13:21:30Z,Salvador,33
2025-05-14T13:21:35Z,Belo Horizonte,15
2025-05-14T13:21:40Z,Fortaleza,39
2025-05-14T13:21:45Z,Fortaleza,31
2025-05-14T13:21:50Z,Porto Alegre,20
2025-05-14T13:21:55Z,Rio de Janeiro,21
2025-05-14T13:22:00Z,Salvador,20
2025-05-14T13:22:05Z,Belo Horizonte,22
2025-05-14T13:22:10Z,Salvador,16
2025-05-14T13:22:15Z,Fortaleza,43
2025-05-14T13:22:20Z,Belo Horizonte,19
2025-05-14T13:22:25Z,Belo Horizonte,28
2025-05-14T13:22:30Z,Rio de Janeiro,43
2025-05-14T13:22:35Z,Porto Alegre,22
2025-05-14T13:22:40Z,Rio de Janeiro,44
2025-05-14T13:22:45Z,Salvador,42
2025-05-14T13:22:50Z,Belo Horizonte,32
2025-05-14T13:22:55Z,Belo Horizonte,38
2025-05-14T13:23:00Z,São Paulo,33
2025-05-14T13:23:05Z,Salvador,41
2025-05-14T13:23:10Z,Curitiba,36
2025-05-14T13:23:15Z,Porto Alegre,34
2025-05-14T13:23:20Z,São Paulo,40
2025-05-14T13:23:25Z,Rio de Janeiro,18
2025-05-14T13:23:30Z,São Paulo,17
2025-05-14T13:23:35Z,Curitiba,18
2025-05-14T13:23:40Z,Rio de Janeiro,41
2025-05-14T13:23:45Z,Belo Horizonte,34
2025-05-14T13:23:50Z,São Paulo,30
2025-05-14T13:23:55Z,Belo Horizonte,27
2025-05-14T13:24:00Z,Curitiba,18
2025-05-14T13:24:05Z,Belo Horizonte,17
2025-05-14T13:24:10Z,Salvador,32
2025-05-14T13:24:15Z,Porto Alegre,16
2025-05-14T13:24:20Z,Fortaleza,28
2025-05-14T13:24:25Z,Salvador,40
2025-05-14T13:24:30Z,São Paulo,21
2025-05-14T13:24:35Z,Rio de Janeiro,26
2025-05-14T13:24:40Z,Belo Horizonte,39
2025-05-14T13:24:45Z,Porto Alegre,22
2025-05-14T13:24:50Z,Rio de Janeiro,35
2025-05-14T13:24:55Z,Fortaleza,27
2025-05-14T13:25:00Z,Porto Alegre,16
2025-05-14T13:25:05Z,Belo Horizonte,40
2025-05-14T13:25:10Z,Fortaleza,37
2025-05-14T13:25:15Z,Salvador,38
2025-05-14T13:25:20Z,Fortaleza,32
2025-05-14T13:25:25Z,Curitiba,28
2025-05-14T13:25:30Z,Porto Alegre,32
2025-05-14T13:25:35Z,Porto Alegre,27
2025-05-14T13:25:40Z,Fortaleza,17
2025-05-14T13:25:45Z,Fortaleza,42
2025-05-14T13:25:50Z,São Paulo,43
2025-05-14T13:25:55Z,Belo Horizonte,36
2025-05-14T13:26:00Z,Rio de Janeiro,38
2025-05-14T13:26:05Z,São Paulo,23
2025-05-14T13:26:10Z,Rio de Janeiro,17
2025-05-14T13:26:15Z,São Paulo,35
2025-05-14T13:26:20Z,São Paulo,20
2025-05-14T13:26:25Z,Curitiba,24
2025-05-14T13:26:30Z,Salvador,23
2025-05-14T13:26:35Z,Rio de Janeiro,44
2025-05-14T13:26:40Z,Curitiba,34
2025-05-14T13:26:45Z,Belo Horizonte,21
2025-05-14T13:26:50Z,Salvador,26
2025-05-14T13:26:55Z,Porto Alegre,17
2025-05-14T13:27:00Z,Belo Horizonte,22
2025-05-14T13:27:05Z,Curitiba,41
2025-05-14T13:27:10Z,Rio de Janeiro,36
2025-05-14T13:27:15Z,Curitiba,26
2025-05-14T13:27:20Z,Curitiba,16
2025-05-14T13:27:25Z,Curitiba,15
2025-05-14T13:27:30Z,Salvador,22
2025-05-14T13:27:35Z,São Paulo,24
2025-05-14T13:27:40Z,Curitiba,20
2025-05-14T13:27:45Z,Porto Alegre,33
2025-05-14T13:27:50Z,São Paulo,32
2025-05-14T13:27:55Z,Salvador,19
2025-05-14T13:28:00Z,Curitiba,17
2025-05-14T13:28:05Z,São Paulo,43
2025-05-14T13:28:10Z,Belo Horizonte,27
2025-05-14T13:28:15Z,Curitiba,36
2025-05-14T13:28:20Z,Fortaleza,15
2025-05-14T13:28:25Z,Belo Horizonte,25
2025-05-14T13:28:30Z,Rio de Janeiro,30
2025-05-14T13:28:35Z,São Paulo,30
2025-05-14T13:28:40Z,Curitiba,41
2025-05-14T13:28:45Z,São Paulo,44
2025-05-14T13:28:50Z,Rio de Janeiro,16
2025-05-14T13:28:55Z,Fortaleza,17
2025-05-14T13:29:00Z,Salvador,21
2025-05-14T13:29:05Z,Rio de Janeiro,42
2025-05-14T13:29:10Z,Salvador,22
2025-05-14T13:29:15Z,Belo Horizonte,35
2025-05-14T13:29:20Z,Belo Horizonte,41
2025-05-14T13:29:25Z,Salvador,31
2025-05-14T13:29:30Z,Salvador,36
2025-05-14T13:29:35Z,Salvador,22
2025-05-14T13:29:40Z,Curitiba,34
2025-05-14T13:29:45Z,Belo Horizonte,24
2025-05-14T13:29:50Z,São Paulo,30
2025-05-14T13:29:55Z,Curitiba,21
2025-05-14T13:30:00Z,Curitiba,36
2025-05-14T13:30:05Z,Porto Alegre,39
2025-05-14T13:30:10Z,Curitiba,36
2025-05-14T13:30:15Z,Rio de Janeiro,38
2025-05-14T13:30:20Z,Salvador,38
2025-05-14T13:30:25Z,Fortaleza,43
2025-05-14T13:30:30Z,São Paulo,15
2025-05-14T13:30:35Z,Curitiba,17
2025-05-14T13:30:40Z,Curitiba,16
2025-05-14T13:30:45Z,Rio de Janeiro,17
2025-05-14T13:30:50Z,Fortaleza,39
2025-05-14T13:30:55Z,Curitiba,31
2025-05-14T13:31:00Z,Rio de Janeiro,31
2025-05-14T13:31:05Z,Porto Alegre,18
2025-05-14T13:31:10Z,Salvador,18
2025-05-14T13:31:15Z,Curitiba,36
2025-05-14T13:31:20Z,São Paulo,43
2025-05-14T13:31:25Z,Belo Horizonte,22
2025-05-14T13:31:30Z,Fortaleza,39
2025-05-14T13:31:35Z,São Paulo,32
2025-05-14T13:31:40Z,São Paulo,42
2025-05-14T13:31:45Z,Belo Horizonte,39
2025-05-14T13:31:50Z,Curitiba,44
2025-05-14T13:31:55Z,Salvador,42
2025-05-14T13:32:00Z,Salvador,35
2025-05-14T13:32:05Z,Rio de Janeiro,34
2025-05-14T13:32:10Z,Curitiba,34
2025-05-14T13:32:15Z,Fortaleza,24
2025-05-14T13:32:20Z,Porto Alegre,29
2025-05-14T13:32:25Z,São Paulo,32
2025-05-14T13:32:30Z,Belo Horizonte,44
2025-05-14T13:32:35Z,Curitiba,16
2025-05-14T13:32:40Z,Fortaleza,21
2025-05-14T13:32:45Z,Curitiba,31
2025-05-14T13:32:50Z,Rio de Janeiro,18
2025-05-14T13:32:55Z,Belo Horizonte,44
2025-05-14T13:33:00Z,Porto Alegre,27
2025-05-14T13:33:05Z,Belo Horizonte,18
2025-05-14T13:33:10Z,Salvador,16
2025-05-14T13:33:15Z,Porto Alegre,36
2025-05-14T13:33:20Z,Fortaleza,15
2025-05-14T13:33:25Z,Fortaleza,15
2025-05-14T13:33:30Z,Porto Alegre,19
2025-05-14T13:33:35Z,Rio de Janeiro,25
2025-05-14T13:33:40Z,Fortaleza,36
2025-05-14T13:33:45Z,Rio de Janeiro,42
2025-05-14T13:33:50Z,Rio de Janeiro,29
2025-05-14T13:33:55Z,Porto Alegre,44
2025-05-14T13:34:00Z,São Paulo,16
2025-05-14T13:34:05Z,Porto Alegre,37
2025-05-14T13:34:10Z,São Paulo,43
2025-05-14T13:34:15Z,Salvador,18
2025-05-14T13:34:20Z,São Paulo,21
2025-05-14T13:34:25Z,São Paulo,38
2025-05-14T13:34:30Z,São Paulo,28
2025-05-14T13:34:35Z,Rio de Janeiro,44
2025-05-14T13:34:40Z,Porto Alegre,39
2025-05-14T13:34:45Z,Salvador,39
2025-05-14T13:34:50Z,Rio de Janeiro,30
2025-05-14T13:34:55Z,Belo Horizonte,39
2025-05-14T13:35:00Z,Rio de Janeiro,34
2025-05-14T13:35:05Z,Belo Horizonte,30
2025-05-14T13:35:10Z,Porto Alegre,33
2025-05-14T13:35:15Z,Porto Alegre,39
2025-05-14T13:35:20Z,Porto Alegre,34
2025-05-14T13:35:25Z,Porto Alegre,34
2025-05-14T13:35:30Z,Fortaleza,16
2025-05-14T13:35:35Z,Belo Horizonte,26
2025-05-14T13:35:40Z,Salvador,34
2025-05-14T13:35:45Z,Curitiba,33
2025-05-14T13:35:50Z,Rio de Janeiro,33
2025-05-14T13:35:55Z,Belo Horizonte,26
2025-05-14T13:36:00Z,Rio de Janeiro,44
2025-05-14T13:36:05Z,Rio de Janeiro,30
2025-05-14T13:36:10Z,São Paulo,16
2025-05-14T13:36:15Z,Salvador,23
2025-05-14T13:36:20Z,Curitiba,43
2025-05-14T13:36:25Z,Porto Alegre,36
2025-05-14T13:36:30Z,Porto Alegre,21
2025-05-14T13:36:35Z,Belo Horizonte,39
2025-05-14T13:36:40Z,Rio de Janeiro,35
2025-05-14T13:36:45Z,Belo Horizonte,34
2025-05-14T13:36:50Z,Curitiba,28
2025-05-14T13:36:55Z,Curitiba,35
2025-05-14T13:37:00Z,São Paulo,30
2025-05-14T13:37:05Z,Porto Alegre,39
2025-05-14T13:37:10Z,Belo Horizonte,23
2025-05-14T13:37:15Z,Curitiba,43
2025-05-14T13:37:20Z,Fortaleza,38
2025-05-14T13:37:25Z,Fortaleza,16
2025-05-14T13:37:30Z,Porto Alegre,23
2025-05-14T13:37:35Z,São Paulo,42
2025-05-14T13:37:40Z,Porto Alegre,19
2025-05-14T13:37:45Z,Rio de Janeiro,42
2025-05-14T13:37:50Z,Rio de Janeiro,31
2025-05-14T13:37:55Z,Belo Horizonte,40
2025-05-14T13:38:00Z,Rio de Janeiro,36
2025-05-14T13:38:05Z,Rio de Janeiro,18
2025-05-14T13:38:10Z,Rio de Janeiro,24
2025-05-14T13:38:15Z,São Paulo,40
2025-05-14T13:38:20Z,Salvador,36
2025-05-14T13:38:25Z,Porto Alegre,42
2025-05-14T13:38:30Z,Salvador,28
2025-05-14T13:38:35Z,São Paulo,33
2025-05-14T13:38:40Z,São Paulo,30
2025-05-14T13:38:45Z,Rio de Janeiro,18
2025-05-14T13:38:50Z,Porto Alegre,32
2025-05-14T13:38:55Z,Salvador,35
2025-05-14T13:39:00Z,Fortaleza,43
2025-05-14T13:39:05Z,São Paulo,43
2025-05-14T13:39:10Z,Salvador,15
2025-05-14T13:39:15Z,São Paulo,31
2025-05-14T13:39:20Z,Salvador,15
2025-05-14T13:39:25Z,Belo Horizonte,42
2025-05-14T13:39:30Z,Fortaleza,40
2025-05-14T13:39:35Z,Rio de Janeiro,28
2025-05-14T13:39:40Z,Rio de Janeiro,21
2025-05-14T13:39:45Z,Rio de Janeiro,29
2025-05-14T13:39:50Z,Salvador,21
2025-05-14T13:39:55Z,Fortaleza,26
2025-05-14T13:40:00Z,Curitiba,18
2025-05-14T13:40:05Z,Fortaleza,33
2025-05-14T13:40:10Z,Belo Horizonte,33
2025-05-14T13:40:15Z,Rio de Janeiro,33
2025-05-14T13:40:20Z,Porto Alegre,30
2025-05-14T13:40:25Z,São Paulo,16
2025-05-14T13:40:30Z,Porto Alegre,15
2025-05-14T13:40:35Z,São Paulo,43
2025-05-14T13:40:40Z,Rio de Janeiro,27
2025-05-14T13:40:45Z,São Paulo,27
2025-05-14T13:40:50Z,Rio de Janeiro,15
2025-05-14T13:40:55Z,Porto Alegre,33
2025-05-14T13:41:00Z,Rio de Janeiro,40
2025-05-14T13:41:05Z,Belo Horizonte,42
2025-05-14T13:41:10Z,Fortaleza,31
2025-05-14T13:41:15Z,Porto Alegre,21
2025-05-14T13:41:20Z,Curitiba,28
2025-05-14T13:41:25Z,São Paulo,32
2025-05-14T13:41:30Z,Belo Horizonte,36
2025-05-14T13:41:35Z,São Paulo,20
2025-05-14T13:41:40Z,Porto Alegre,38
2025-05-14T13:41:45Z,Curitiba,25
2025-05-14T13:41:50Z,Rio de Janeiro,15
2025-05-14T13:41:55Z,Fortaleza,19
2025-05-14T13:42:00Z,Porto Alegre,15
2025-05-14T13:42:05Z,Fortaleza,21
2025-05-14T13:42:10Z,São Paulo,42
2025-05-14T13:42:15Z,São Paulo,38
2025-05-14T13:42:20Z,Rio de Janeiro,38
2025-05-14T13:42:25Z,Salvador,30
2025-05-14T13:42:30Z,Fortaleza,23
2025-05-14T13:42:35Z,Fortaleza,15
2025-05-14T13:42:40Z,Belo Horizonte,30
2025-05-14T13:42:45Z,São Paulo,26
2025-05-14T13:42:50Z,Curitiba,19
2025-05-14T13:42:55Z,Fortaleza,19
2025-05-14T13:43:00Z,Porto Alegre,18
2025-05-14T13:43:05Z,Belo Horizonte,32
2025-05-14T13:43:10Z,Porto Alegre,43
2025-05-14T13:43:15Z,Rio de Janeiro,36
2025-05-14T13:43:20Z,Salvador,32
2025-05-14T13:43:25Z,Curitiba,19
2025-05-14T13:43:30Z,Curitiba,28
2025-05-14T13:43:35Z,Porto Alegre,40
2025-05-14T13:43:40Z,Curitiba,44
2025-05-14T13:43:45Z,São Paulo,44
2025-05-14T13:43:50Z,São Paulo,18
2025-05-14T13:43:55Z,Porto Alegre,43
2025-05-14T13:44:00Z,Curitiba,44
2025-05-14T13:44:05Z,Porto Alegre,17
2025-05-14T13:44:10Z,Belo Horizonte,24
2025-05-14T13:44:15Z,Fortaleza,22
2025-05-14T13:44:20Z,Rio de Janeiro,35
2025-05-14T13:44:25Z,Rio de Janeiro,38
2025-05-14T13:44:30Z,Rio de Janeiro,25
2025-05-14T13:44:35Z,Salvador,24
2025-05-14T13:44:40Z,São Paulo,18
2025-05-14T13:44:45Z,Belo Horizonte,26
2025-05-14T13:44:50Z,Porto Alegre,24
2025-05-14T13:44:55Z,Fortaleza,29
2025-05-14T13:45:00Z,Rio de Janeiro,28
2025-05-14T13:45:05Z,Rio de Janeiro,30
2025-05-14T13:45:10Z,Curitiba,30
2025-05-14T13:45:15Z,Rio de Janeiro,35
2025-05-14T13:45:20Z,Rio de Janeiro,33
2025-05-14T13:45:25Z,Fortaleza,33
2025-05-14T13:45:30Z,Porto Alegre,24
2025-05-14T13:45:35Z,Rio de Janeiro,39
2025-05-14T13:45:40Z,Belo Horizonte,44
2025-05-14T13:45:45Z,São Paulo,18
2025-05-14T13:45:50Z,Salvador,28
2025-05-14T13:45:55Z,Fortaleza,35
2025-05-14T13:46:00Z,São Paulo,19
2025-05-14T13:46:05Z,Curitiba,21
2025-05-14T13:46:10Z,Fortaleza,31
2025-05-14T13:46:15Z,Salvador,42
2025-05-14T13:46:20Z,Rio de Janeiro,26
2025-05-14T13:46:25Z,São Paulo,25
2025-05-14T13:46:30Z,Curitiba,33
2025-05-14T13:46:35Z,São Paulo,37
2025-05-14T13:46:40Z,Belo Horizonte,34
2025-05-14T13:46:45Z,Porto Alegre,27
2025-05-14T13:46:50Z,Curitiba,37
2025-05-14T13:46:55Z,Rio de Janeiro,39
2025-05-14T13:47:00Z,Rio de Janeiro,35
2025-05-14T13:47:05Z,Rio de Janeiro,15
2025-05-14T13:47:10Z,Porto Alegre,39
2025-05-14T13:47:15Z,São Paulo,26
2025-05-14T13:47:20Z,Fortaleza,42
2025-05-14T13:47:25Z,Curitiba,21
2025-05-14T13:47:30Z,Fortaleza,22
2025-05-14T13:47:35Z,Fortaleza,42
2025-05-14T13:47:40Z,Fortaleza,28
2025-05-14T13:47:45Z,Porto Alegre,23
2025-05-14T13:47:50Z,Salvador,40
2025-05-14T13:47:55Z,Fortaleza,42
2025-05-14T13:48:00Z,São Paulo,25
2025-05-14T13:48:05Z,Rio de Janeiro,26
2025-05-14T13:48:10Z,Curitiba,21
2025-05-14T13:48:15Z,Porto Alegre,15
2025-05-14T13:48:20Z,São Paulo,22
2025-05-14T13:48:25Z,Fortaleza,23
2025-05-14T13:48:30Z,Fortaleza,25
2025-05-14T13:48:35Z,São Paulo,20
2025-05-14T13:48:40Z,São Paulo,26
2025-05-14T13:48:45Z,Belo Horizonte,22
2025-05-14T13:48:50Z,São Paulo,16
2025-05-14T13:48:55Z,Salvador,28
2025-05-14T13:49:00Z,Belo Horizonte,42
2025-05-14T13:49:05Z,Belo Horizonte,22
2025-05-14T13:49:10Z,Rio de Janeiro,44
2025-05-14T13:49:15Z,Fortaleza,26
2025-05-14T13:49:20Z,Belo Horizonte,20
2025-05-14T13:49:25Z,São Paulo,38
2025-05-14T13:49:30Z,Rio de Janeiro,26
2025-05-14T13:49:35Z,Curitiba,36
2025-05-14T13:49:40Z,Salvador,30
2025-05-14T13:49:45Z,Salvador,41
2025-05-14T13:49:50Z,Rio de Janeiro,42
2025-05-14T13:49:55Z,Fortaleza,44
2025-05-14T13:50:00Z,Belo Horizonte,18
2025-05-14T13:50:05Z,Curitiba,26
2025-05-14T13:50:10Z,Belo Horizonte,22
2025-05-14T13:50:15Z,Curitiba,33
2025-05-14T13:50:20Z,Fortaleza,44
2025-05-14T13:50:25Z,Rio de Janeiro,27
2025-05-14T13:50:30Z,Porto Alegre,39
2025-05-14T13:50:35Z,Fortaleza,26
2025-05-14T13:50:40Z,Salvador,15
2025-05-14T13:50:45Z,Rio de Janeiro,18
2025-05-14T13:50:50Z,Belo Horizonte,44
2025-05-14T13:50:55Z,Porto Alegre,36
2025-05-14T13:51:00Z,Curitiba,24
2025-05-14T13:51:05Z,Fortaleza,39
2025-05-14T13:51:10Z,Salvador,15
2025-05-14T13:51:15Z,Rio de Janeiro,32
2025-05-14T13:51:20Z,Porto Alegre,22
2025-05-14T13:51:25Z,Rio de Janeiro,33
2025-05-14T13:51:30Z,Curitiba,44
2025-05-14T13:51:35Z,Porto Alegre,25
2025-05-14T13:51:40Z,Salvador,18
2025-05-14T13:51:45Z,Porto Alegre,17
2025-05-14T13:51:50Z,Fortaleza,25
2025-05-14T13:51:55Z,Rio de Janeiro,41
2025-05-14T13:52:00Z,Belo Horizonte,37
2025-05-14T13:52:05Z,Porto Alegre,37
2025-05-14T13:52:10Z,Belo Horizonte,42
2025-05-14T13:52:15Z,Fortaleza,29
2025-05-14T13:52:20Z,Porto Alegre,19
2025-05-14T13:52:25Z,São Paulo,36
2025-05-14T13:52:30Z,Rio de Janeiro,22
2025-05-14T13:52:35Z,Belo Horizonte,38
2025-05-14T13:52:40Z,Belo Horizonte,20
2025-05-14T13:52:45Z,Curitiba,39
2025-05-14T13:52:50Z,Rio de Janeiro,37
2025-05-14T13:52:55Z,Salvador,40
2025-05-14T13:53:00Z,Salvador,20
2025-05-14T13:53:05Z,Fortaleza,25
2025-05-14T13:53:10Z,Porto Alegre,27
2025-05-14T13:53:15Z,São Paulo,43
2025-05-14T13:53:20Z,Salvador,19
2025-05-14T13:53:25Z,Porto Alegre,30
2025-05-14T13:53:30Z,Salvador,30
2025-05-14T13:53:35Z,Belo Horizonte,24
2025-05-14T13:53:40Z,Rio de Janeiro,31
2025-05-14T13:53:45Z,Curitiba,19
2025-05-14T13:53:50Z,Porto Alegre,31
2025-05-14T13:53:55Z,Porto Alegre,28
2025-05-14T13:54:00Z,Salvador,30
2025-05-14T13:54:05Z,Rio de Janeiro,24
2025-05-14T13:54:10Z,Rio de Janeiro,42
2025-05-14T13:54:15Z,Belo Horizonte,30
2025-05-14T13:54:20Z,Salvador,39
2025-05-14T13:54:25Z,São Paulo,39
2025-05-14T13:54:30Z,Fortaleza,41
2025-05-14T13:54:35Z,São Paulo,32
2025-05-14T13:54:40Z,Porto Alegre,20
2025-05-14T13:54:45Z,São Paulo,40
2025-05-14T13:54:50Z,Porto Alegre,40
2025-05-14T13:54:55Z,Belo Horizonte,24
2025-05-14T13:55:00Z,Salvador,39
2025-05-14T13:55:05Z,Belo Horizonte,37
2025-05-14T13:55:10Z,São Paulo,31
2025-05-14T13:55:15Z,Curitiba,38
2025-05-14T13:55:20Z,Porto Alegre,24
2025-05-14T13:55:25Z,Belo Horizonte,21
2025-05-14T13:55:30Z,Salvador,24
2025-05-14T13:55:35Z,São Paulo,26
2025-05-14T13:55:40Z,Fortaleza,19
2025-05-14T13:55:45Z,Rio de Janeiro,30
2025-05-14T13:55:50Z,São Paulo,42
2025-05-14T13:55:55Z,Porto Alegre,44
2025-05-14T13:56:00Z,Curitiba,31
2025-05-14T13:56:05Z,Salvador,32
2025-05-14T13:56:10Z,Salvador,24
2025-05-14T13:56:15Z,Rio de Janeiro,43
2025-05-14T13:56:20Z,Fortaleza,30
2025-05-14T13:56:25Z,Rio de Janeiro,20
2025-05-14T13:56:30Z,Salvador,19
2025-05-14T13:56:35Z,Fortaleza,32
2025-05-14T13:56:40Z,Porto Alegre,30
2025-05-14T13:56:45Z,Salvador,35
2025-05-14T13:56:50Z,Fortaleza,36
2025-05-14T13:56:55Z,Salvador,34
2025-05-14T13:57:00Z,Salvador,27
2025-05-14T13:57:05Z,Rio de Janeiro,20
2025-05-14T13:57:10Z,Fortaleza,23
2025-05-14T13:57:15Z,Porto Alegre,26
2025-05-14T13:57:20Z,Belo Horizonte,23
2025-05-14T13:57:25Z,Belo Horizonte,37
2025-05-14T13:57:30Z,Salvador,28
2025-05-14T13:57:35Z,Salvador,26
2025-05-14T13:57:40Z,Belo Horizonte,35
2025-05-14T13:57:45Z,São Paulo,28
2025-05-14T13:57:50Z,Salvador,23
2025-05-14T13:57:55Z,Porto Alegre,39
2025-05-14T13:58:00Z,Curitiba,16
2025-05-14T13:58:05Z,Curitiba,24
2025-05-14T13:58:10Z,Curitiba,37
2025-05-14T13:58:15Z,Porto Alegre,19
2025-05-14T13:58:20Z,Porto Alegre,43
2025-05-14T13:58:25Z,Porto Alegre,33
2025-05-14T13:58:30Z,Salvador,20
2025-05-14T13:58:35Z,Fortaleza,17
2025-05-14T13:58:40Z,Salvador,34
2025-05-14T13:58:45Z,Belo Horizonte,21
2025-05-14T13:58:50Z,Salvador,24
2025-05-14T13:58:55Z,Porto Alegre,25
2025-05-14T13:59:00Z,Fortaleza,35
2025-05-14T13:59:05Z,Curitiba,21
2025-05-14T13:59:10Z,Curitiba,44
2025-05-14T13:59:15Z,Belo Horizonte,41
2025-05-14T13:59:20Z,Rio de Janeiro,38
2025-05-14T13:59:25Z,Curitiba,17
2025-05-14T13:59:30Z,Porto Alegre,23
2025-05-14T13:59:35Z,Rio de Janeiro,43
2025-05-14T13:59:40Z,Fortaleza,15
2025-05-14T13:59:45Z,Salvador,22
2025-05-14T13:59:50Z,Porto Alegre,42
